y,a,c02,c03,c04,c05,c06,c07,n01,n02,n03,n04
1,0,0,0,0,0,0,0,0,0,596,0
1,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,36,0
0,0,1,0,0,0,0,0,1,0,20,0
1,0,2,0,0,0,0,0,1,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,0,1,1,0,0,192,0
1,0,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,0
0,0,4,1,0,0,0,0,2,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,56,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,13,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,1,0,0,1,0,3,0,80,0
1,0,0,0,0,0,0,0,3,0,0,0
0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,2,1,1,0,0,0,2,0,20,0
0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,2,0,0,1,1,1,0,92,0
0,0,0,0,1,0,0,0,0,0,25,0
0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,1,0,3,0,55,205
0,0,1,1,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,5,0
0,0,0,2,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,2,43,0,296
1,0,0,0,1,0,1,0,1,0,121,0
0,0,3,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,397,0
1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,3,0,0,0
0,1,0,0,0,0,0,0,0,0,127,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,3,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,24,0
1,0,0,2,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,2,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,62,0
1,0,1,0,1,1,0,0,3,0,0,0
0,1,2,1,0,0,0,0,2,0,0,0
1,0,0,0,1,0,1,1,1,0,5,0
0,0,1,0,0,0,1,1,3,10,162,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,3,0
0,1,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1,0,1,0,0,0,0,0
0,1,0,2,0,0,1,0,0,0,0,0
1,0,0,1,1,0,1,0,0,0,0,0
1,0,2,2,0,0,0,0,0,0,39,0
0,0,3,2,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,2,0,0,1,0,1,0,570,0
1,0,0,2,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,0,1,0,0,106
0,0,0,2,0,0,0,0,1,0,138,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,69
1,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0,154,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,133,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,2,315,998,0
0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,1,1,2,563,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
1,1,2,0,0,1,1,0,2,0,0,683
0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,3,0,0,631
0,0,0,0,0,0,1,0,0,0,12,0
0,0,2,1,0,0,1,1,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,0,0,2,0,0,0
1,0,0,0,1,0,0,0,0,0,21,0
1,0,0,0,0,0,0,0,1,0,91,0
0,0,0,0,1,0,1,1,0,0,101,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,0,2,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,28,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0,331,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,4,1,1,0,0,0,3,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2,0,0,1,1,1,0,83,0
0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,3,0,0,0
0,0,2,2,1,0,1,1,3,0,0,0
0,0,2,0,0,0,1,0,2,0,53,0
0,0,0,0,1,0,0,0,1,0,34,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,0,0,0,0,0,2,0,0,0
1,0,0,1,0,0,0,0,2,314,13,0
1,1,0,1,0,0,0,0,0,0,0,0
0,1,2,0,0,0,1,0,3,0,282,0
0,0,0,1,1,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0,26,0
0,0,0,2,0,0,1,1,0,0,35,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,58,0
1,0,0,0,0,0,0,0,0,0,61,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,5,0,1,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,248,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,2,1,0,0,0,3,0,5,0
1,0,0,0,0,0,0,0,2,0,28,0
0,1,2,2,0,0,0,0,2,0,26,0
0,1,0,0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,122,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,1,2,2,0,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,4,0,1,0,0,0,1,0,197,0
0,1,0,0,1,0,1,0,3,2,0,0
0,0,0,0,1,0,0,0,1,0,9,0
1,0,2,0,1,0,1,1,3,0,21,0
0,0,0,0,1,0,0,0,1,0,0,0
1,0,2,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,1,0,21,0
0,0,0,2,1,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0
0,1,0,2,0,0,1,0,1,0,22,0
0,0,0,0,0,0,1,0,1,0,17,0
0,1,1,0,0,0,1,1,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,0,21,0
1,0,2,0,1,0,1,0,3,0,0,0
0,1,0,0,0,0,0,0,2,0,184,0
1,1,0,2,0,1,1,0,2,0,202,0
0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,3,0,4,597
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,2,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,569,111,0
1,1,0,0,0,0,1,0,1,0,199,0
0,0,0,2,0,0,1,0,2,0,0,0
0,0,1,0,1,0,1,0,2,0,0,0
0,0,5,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,2,0,560,132
1,0,0,0,1,0,0,0,3,198,165,0
1,0,0,2,0,1,1,0,1,0,16,0
1,0,0,0,0,0,1,1,1,0,6,0
0,0,0,0,1,0,0,0,2,0,0,0
1,0,0,0,0,1,1,1,1,68,425,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,0,3,0,0,0
1,1,0,2,0,0,1,0,1,0,0,0
1,1,0,0,0,0,1,1,2,55,224,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
1,0,2,0,1,0,0,0,2,0,63,0
1,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,2,0,506,0
0,0,0,1,1,0,1,0,3,0,0,0
0,1,1,2,1,0,0,0,2,0,60,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,38,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,4,1,0,0,0,0,2,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,32,0
0,1,0,2,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,2,0,0,0,0,1,0,10,0
0,0,0,1,0,0,1,0,1,0,79,0
0,1,0,2,0,0,0,0,1,0,256,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0,152,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,2,0,283,0
0,1,0,1,1,0,1,0,1,0,0,0
0,0,0,2,1,0,1,0,1,0,46,0
1,0,0,1,0,0,0,0,0,0,33,0
0,0,0,0,0,0,1,0,0,0,70,0
1,0,0,0,0,0,0,0,1,0,465,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,0,84,0
1,1,0,0,0,0,1,0,3,56,62,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,0,2,157,343,0
0,0,0,0,1,0,1,0,0,0,4,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,5,0,1,0,0,0,0,0,341,0
0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,1,1,0,1,0,2,0,0,0
1,0,0,1,0,0,0,0,2,393,0,0
0,0,2,0,1,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,12,0
0,1,2,0,0,0,0,0,2,0,18,0
0,0,0,2,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,2,0,0,1,0,1,0,0,0
1,1,2,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,1,0,4,0
1,0,2,1,1,0,0,0,1,0,0,0
0,0,2,0,0,0,1,0,0,0,0,0
0,0,5,2,1,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,8,0
0,0,2,0,0,0,1,1,1,0,0,0
1,1,0,0,0,0,0,0,0,0,9,0
1,0,0,1,0,0,1,0,1,0,84,0
1,0,3,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,0,0,0,0,1,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,2,0,0,0,1,0,0,0,81,0
0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,35,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,113,0
1,0,1,1,0,0,1,0,3,0,0,0
0,0,2,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,2,0,45,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,2,0,0,0
1,1,0,0,0,0,1,0,2,0,146,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,4,0
0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,2,0,0,1,1,0,0,0,0
0,1,0,2,0,0,0,0,3,0,166,0
0,0,0,0,1,0,1,1,1,0,6,0
0,1,1,0,1,0,0,0,2,0,0,0
0,0,0,1,1,0,0,0,1,0,223,0
1,1,1,2,0,0,0,0,3,181,0,0
1,1,1,0,0,1,1,1,2,15,188,366
0,0,0,2,0,0,0,0,1,0,175,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,1,1,1,2,0,0,246
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,1,1,0,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,2,0,0,0
1,0,0,2,0,0,1,0,0,0,0,0
1,1,2,0,0,0,0,0,1,0,238,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,4,0,0,0,1,0,0,0,512,0
1,0,2,0,0,1,1,0,3,0,0,236
0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,3,0,0,0
0,0,0,2,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
1,1,1,0,0,1,0,0,1,0,195,424
1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0,0,3,0,156,0
0,0,4,2,1,0,1,0,1,0,0,0
0,1,0,2,1,0,0,0,0,0,0,0
0,0,2,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,15,0
0,1,0,0,0,0,0,0,1,0,191,0
0,1,4,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,52,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0,75,188
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,0,0
1,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,0,0,1,1,2,134,517,0
0,1,3,0,0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,47,0
1,0,3,0,1,0,1,0,2,0,31,0
0,0,0,1,1,0,0,0,1,0,230,0
0,0,0,1,1,0,0,0,1,0,374,0
0,0,0,2,1,0,0,0,0,0,22,0
0,0,1,0,1,0,1,1,0,0,930,0
0,0,2,1,1,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,1,0,0,0,1,0,0,0
0,0,3,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1,0,0,0,1,0,15,0
1,0,1,1,0,0,1,0,2,796,2466,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,125,0
1,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,0,1,0,219,0
0,1,0,1,0,0,0,0,3,0,67,0
1,0,0,1,1,0,0,0,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,0
0,1,0,1,0,0,1,1,1,0,0,0
0,0,0,2,0,0,1,0,1,0,33,0
1,0,0,2,0,0,1,0,1,53,0,0
1,0,0,0,0,0,1,0,2,48,301,0
1,0,4,1,0,0,1,1,1,0,34,0
0,0,0,0,0,0,1,0,0,0,0,0
1,0,3,0,1,0,1,0,1,0,136,0
0,0,1,0,1,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,3,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,173,0
1,0,5,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0,102,0
1,0,0,0,1,0,0,0,2,14,28,0
0,1,2,2,0,0,1,0,2,0,0,0
0,1,3,2,0,0,0,0,3,0,96,0
1,0,0,1,0,0,1,0,0,0,0,0
0,0,3,1,0,0,0,0,1,0,210,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,3,0,0,0
0,0,2,1,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,2,0,221,0
1,0,0,1,1,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,1,0,18,251
0,0,0,0,0,0,1,0,3,0,166,0
0,0,0,1,0,0,0,0,0,0,159,0
1,0,0,1,1,0,0,0,1,0,128,0
1,0,0,0,1,1,1,0,3,0,0,2115
1,0,0,1,0,1,1,0,2,0,156,1413
0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,196,288,0
1,0,1,1,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,2,0,1,0,0,3,0,188,200
0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,2,0,0,0
0,0,0,2,0,0,1,0,0,0,29,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,6,0
0,0,3,0,1,0,0,0,0,0,5,0
1,0,2,1,1,0,0,0,1,72,207,0
0,0,3,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,2,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,3,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0,103,0
0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,2,0,0,0,0,1,0,0,0
1,1,0,1,0,0,1,0,3,0,94,112
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,2,147,124,0
1,0,0,2,0,0,0,0,1,0,0,0
0,1,2,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,13,320,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,517,0
0,0,0,0,0,0,0,0,2,0,176,0
0,0,0,1,0,0,0,0,0,0,18,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
0,1,0,2,0,0,1,0,1,0,39,0
0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,3,0
0,1,1,1,0,0,1,0,0,0,0,0
0,0,3,2,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,0,104,0
0,1,0,2,0,0,0,0,2,0,0,0
1,1,2,2,0,0,1,0,2,0,104,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0,41,0
0,0,0,2,0,0,1,0,0,0,2,0
1,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,207,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,0,0
0,0,0,2,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,9,0
0,0,0,0,1,0,1,1,0,0,144,0
1,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,1,0,1,0,0,218
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,1,0,1,0,1,0,0,0
0,1,1,0,0,0,0,0,2,0,0,0
1,1,0,1,1,0,0,0,3,131,179,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,3,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,2,0,31,0
0,0,0,0,0,0,0,0,1,0,68,0
0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0
1,1,1,1,0,1,1,0,2,0,262,91
1,0,0,0,0,0,0,0,3,62,221,0
1,1,2,0,0,1,1,1,1,0,494,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,2,0,0,0
0,0,0,1,0,0,1,0,2,0,0,0
0,0,1,1,0,0,0,0,2,0,0,4
1,0,0,0,1,0,0,0,2,0,18,0
1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,0,0,1,1,0,2,0,14,345
0,0,0,2,1,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,2,0,115,0
0,0,0,0,1,0,0,0,2,0,27,0
1,1,0,0,0,0,0,0,3,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,136,0
0,0,0,2,0,0,1,0,3,0,0,0
0,0,0,2,1,0,0,0,0,0,17,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,3,0,5,0
0,0,0,2,0,0,1,1,1,0,49,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,0,89,0
0,0,1,2,0,0,0,0,3,2,309,0
